sentence,word,tag
150,REGISTRAR,O
150,OF,O
150,COMPANIES,O
151,CERTIFICATE,O
151,OF,O
151,INCORPORATION,O
151,OF,O
151,A,O
151,PRIVATE,B-TYPE
151,LIMITED,I-TYPE
151,COMPANY,I-TYPE
151,Company,O
151,Number,O
151,82990,B-NUM
151,The,O
151,Registrar,O
151,of,O
151,Companies,O
151,for,O
151,England,O
151,and,O
151,Wales,O
151,",",O
151,hereby,O
151,centifies,O
151,that,O
151,KD,B-ORG
151,BUSINESS,I-ORG
151,CONSULTANCY,I-ORG
151,LIMITED,I-ORG
151,is,O
151,this,O
151,day,O
151,incorporated,O
151,under,O
151,the,O
151,Companies,O
151,Act,O
151,2006,O
151,as,O
151,a,O
151,private,O
151,company,O
151,", ",O
151,that,O
151,the,O
151,company,O
151,is,O
151,limited,O
151,by,O
151, shares,O
151,", ",O
151,and,O
151,the,O
151,situation,O
151,of,O
151,its,O
151,registered,O
151,office,O
151,is,O
151,in,O
151,England,O
151,and,O
151,Wales,O
151,.,O
151,Given,O
151,at,O
151,Companies,O
151,House,O
151,", ",O
151,Cardiff,O
151,", ",O
151,on,O
151,28th,B-DATE
151,January,I-DATE
151,2013,I-DATE
151,The,O
151,above,O
151,information,O
151,wav,O
151,communicated,O
151,by,O
151,electnvnic,O
151,means,O
151,and,O
151,authenticated,O
151,by,O
151,the,O
151,Hegistrar,O
151,of,O
151,Companies,O
151,under,O
151,section,O
151,1115,O
151,of,O
151,the,O
151,Companies,O
151,Act,O
151,2006,O
151,AND,O
151,Companies,O
151,House,O
151,THE,O
151,OFFICIAL,O
151,SEAL,O
151,OF,O
151,THE,O
151,REGISTRAR,O
151,OF,O
151,COMPANIES,O
152,CERTIFICATE,O
152,OF,O
152,INCORPORATION,O
152,OF,O
152,A,O
152,PRIVATE,B-TYPE
152,LIMITED,I-TYPE
152,COMPANY,I-TYPE
152,Company,O
152,Number,O
152,70229,B-NUM
152,The,O
152,Registrar,O
152,of,O
152,Companies,O
152,for,O
152,England,O
152,and,O
152,Wales,O
152,",",O
152,hereby,O
152,centifies,O
152,that,O
152,KENTIGERN,B-ORG
152,CONSULTING,I-ORG
152,LTD,I-ORG
152,is,O
152,this,O
152,day,O
152,incorporated,O
152,under,O
152,the,O
152,Companies,O
152,Act,O
152,2006,O
152,as,O
152,a,O
152,private,O
152,company,O
152,", ",O
152,that,O
152,the,O
152,company,O
152,is,O
152,limited,O
152,by,O
152, shares,O
152,", ",O
152,and,O
152,the,O
152,situation,O
152,of,O
152,its,O
152,registered,O
152,office,O
152,is,O
152,in,O
152,England,O
152,and,O
152,Wales,O
152,.,O
152,Given,O
152,at,O
152,Companies,O
152,House,O
152,", ",O
152,Cardiff,O
152,", ",O
152,on,O
152,15th,B-DATE
152,April,I-DATE
152,2013,I-DATE
152,The,O
152,above,O
152,information,O
152,wav,O
152,communicated,O
152,by,O
152,electnvnic,O
152,means,O
152,and,O
152,authenticated,O
152,by,O
152,the,O
152,Hegistrar,O
152,of,O
152,Companies,O
152,under,O
152,section,O
152,1115,O
152,of,O
152,the,O
152,Companies,O
152,Act,O
152,2006,O
152,AND,O
152,Companies,O
152,House,O
152,THE,O
152,OFFICIAL,O
152,SEAL,O
152,OF,O
152,THE,O
152,REGISTRAR,O
152,OF,O
152,COMPANIES,O
153,CERTIFICATE,O
153,OF,O
153,INCORPORATION,O
153,OF,O
153,A,O
153,PRIVATE,B-TYPE
153,LIMITED,I-TYPE
153,COMPANY,I-TYPE
153,Company,O
153,Number,O
153,85100,B-NUM
153,The,O
153,Registrar,O
153,of,O
153,Companies,O
153,for,O
153,England,O
153,and,O
153,Wales,O
153,",",O
153,hereby,O
153,centifies,O
153,that,O
153,KIDDYWINKS,B-ORG
153,CHILDCARE,I-ORG
153,LIMITED,I-ORG
153,is,O
153,this,O
153,day,O
153,incorporated,O
153,under,O
153,the,O
153,Companies,O
153,Act,O
153,2006,O
153,as,O
153,a,O
153,private,O
153,company,O
153,", ",O
153,that,O
153,the,O
153,company,O
153,is,O
153,limited,O
153,by,O
153, shares,O
153,", ",O
153,and,O
153,the,O
153,situation,O
153,of,O
153,its,O
153,registered,O
153,office,O
153,is,O
153,in,O
153,England,O
153,and,O
153,Wales,O
153,.,O
153,Given,O
153,at,O
153,Companies,O
153,House,O
153,", ",O
153,Cardiff,O
153,", ",O
153,on,O
153,4th,B-DATE
153,April,I-DATE
153,2003,I-DATE
153,The,O
153,above,O
153,information,O
153,wav,O
153,communicated,O
153,by,O
153,electnvnic,O
153,means,O
153,and,O
153,authenticated,O
153,by,O
153,the,O
153,Hegistrar,O
153,of,O
153,Companies,O
153,under,O
153,section,O
153,1115,O
153,of,O
153,the,O
153,Companies,O
153,Act,O
153,2006,O
153,AND,O
153,Companies,O
153,House,O
153,THE,O
153,OFFICIAL,O
153,SEAL,O
153,OF,O
153,THE,O
153,REGISTRAR,O
153,OF,O
153,COMPANIES,O
154,CERTIFICATE,O
154,OF,O
154,INCORPORATION,O
154,OF,O
154,A,O
154,PRIVATE,B-TYPE
154,LIMITED,I-TYPE
154,COMPANY,I-TYPE
154,Company,O
154,Number,O
154,90010,B-NUM
154,The,O
154,Registrar,O
154,of,O
154,Companies,O
154,for,O
154,England,O
154,and,O
154,Wales,O
154,",",O
154,hereby,O
154,centifies,O
154,that,O
154,KIRCKMAN,B-ORG
154,CONCERT,I-ORG
154,SOCIETY,I-ORG
154,LIMITED,I-ORG
154,is,O
154,this,O
154,day,O
154,incorporated,O
154,under,O
154,the,O
154,Companies,O
154,Act,O
154,2006,O
154,as,O
154,a,O
154,private,O
154,company,O
154,", ",O
154,that,O
154,the,O
154,company,O
154,is,O
154,limited,O
154,by,O
154, shares,O
154,", ",O
154,and,O
154,the,O
154,situation,O
154,of,O
154,its,O
154,registered,O
154,office,O
154,is,O
154,in,O
154,England,O
154,and,O
154,Wales,O
154,.,O
154,Given,O
154,at,O
154,Companies,O
154,House,O
154,", ",O
154,Cardiff,O
154,", ",O
154,on,O
154,26th,B-DATE
154,March,I-DATE
154,1963,I-DATE
154,The,O
154,above,O
154,information,O
154,wav,O
154,communicated,O
154,by,O
154,electnvnic,O
154,means,O
154,and,O
154,authenticated,O
154,by,O
154,the,O
154,Hegistrar,O
154,of,O
154,Companies,O
154,under,O
154,section,O
154,1115,O
154,of,O
154,the,O
154,Companies,O
154,Act,O
154,2006,O
154,AND,O
154,Companies,O
154,House,O
154,THE,O
154,OFFICIAL,O
154,SEAL,O
154,OF,O
154,THE,O
154,REGISTRAR,O
154,OF,O
154,COMPANIES,O
155,CERTIFICATE,O
155,OF,O
155,INCORPORATION,O
155,OF,O
155,A,O
155,PRIVATE,B-TYPE
155,LIMITED,I-TYPE
155,COMPANY,I-TYPE
155,Company,O
155,Number,O
155,99999,B-NUM
155,The,O
155,Registrar,O
155,of,O
155,Companies,O
155,for,O
155,England,O
155,and,O
155,Wales,O
155,",",O
155,hereby,O
155,centifies,O
155,that,O
155,KNOCKLOE,B-ORG
155,HOLDINGS,I-ORG
155,LTD,I-ORG
155,is,O
155,this,O
155,day,O
155,incorporated,O
155,under,O
155,the,O
155,Companies,O
155,Act,O
155,2006,O
155,as,O
155,a,O
155,private,O
155,company,O
155,", ",O
155,that,O
155,the,O
155,company,O
155,is,O
155,limited,O
155,by,O
155, shares,O
155,", ",O
155,and,O
155,the,O
155,situation,O
155,of,O
155,its,O
155,registered,O
155,office,O
155,is,O
155,in,O
155,England,O
155,and,O
155,Wales,O
155,.,O
155,Given,O
155,at,O
155,Companies,O
155,House,O
155,", ",O
155,Cardiff,O
155,", ",O
155,on,O
155,18th,B-DATE
155,January,I-DATE
155,2016,I-DATE
155,The,O
155,above,O
155,information,O
155,wav,O
155,communicated,O
155,by,O
155,electnvnic,O
155,means,O
155,and,O
155,authenticated,O
155,by,O
155,the,O
155,Hegistrar,O
155,of,O
155,Companies,O
155,under,O
155,section,O
155,1115,O
155,of,O
155,the,O
155,Companies,O
155,Act,O
155,2006,O
155,AND,O
155,Companies,O
155,House,O
155,THE,O
155,OFFICIAL,O
155,SEAL,O
155,OF,O
155,THE,O
155,REGISTRAR,O
155,OF,O
155,COMPANIES,O
156,CERTIFICATE,O
156,OF,O
156,INCORPORATION,O
156,OF,O
156,A,O
156,PRIVATE,B-TYPE
156,LIMITED,I-TYPE
156,COMPANY,I-TYPE
156,Company,O
156,Number,O
156,88990,B-NUM
156,The,O
156,Registrar,O
156,of,O
156,Companies,O
156,for,O
156,England,O
156,and,O
156,Wales,O
156,",",O
156,hereby,O
156,centifies,O
156,that,O
156,KSF,B-ORG
156,COUNSELLING,I-ORG
156,LTD,I-ORG
156,is,O
156,this,O
156,day,O
156,incorporated,O
156,under,O
156,the,O
156,Companies,O
156,Act,O
156,2006,O
156,as,O
156,a,O
156,private,O
156,company,O
156,", ",O
156,that,O
156,the,O
156,company,O
156,is,O
156,limited,O
156,by,O
156, shares,O
156,", ",O
156,and,O
156,the,O
156,situation,O
156,of,O
156,its,O
156,registered,O
156,office,O
156,is,O
156,in,O
156,England,O
156,and,O
156,Wales,O
156,.,O
156,Given,O
156,at,O
156,Companies,O
156,House,O
156,", ",O
156,Cardiff,O
156,", ",O
156,on,O
156,27th,B-DATE
156,February,I-DATE
156,2013,I-DATE
156,The,O
156,above,O
156,information,O
156,wav,O
156,communicated,O
156,by,O
156,electnvnic,O
156,means,O
156,and,O
156,authenticated,O
156,by,O
156,the,O
156,Hegistrar,O
156,of,O
156,Companies,O
156,under,O
156,section,O
156,1115,O
156,of,O
156,the,O
156,Companies,O
156,Act,O
156,2006,O
156,AND,O
156,Companies,O
156,House,O
156,THE,O
156,OFFICIAL,O
156,SEAL,O
156,OF,O
156,THE,O
156,REGISTRAR,O
156,OF,O
156,COMPANIES,O
157,CERTIFICATE,O
157,OF,O
157,INCORPORATION,O
157,OF,O
157,A,O
157,PRIVATE,B-TYPE
157,LIMITED,I-TYPE
157,COMPANY,I-TYPE
157,Company,O
157,Number,O
157,47730,B-NUM
157,The,O
157,Registrar,O
157,of,O
157,Companies,O
157,for,O
157,England,O
157,and,O
157,Wales,O
157,",",O
157,hereby,O
157,centifies,O
157,that,O
157,L.&,B-ORG
157,M.LANGER,I-ORG
157,LIMITED,I-ORG
157,is,O
157,this,O
157,day,O
157,incorporated,O
157,under,O
157,the,O
157,Companies,O
157,Act,O
157,2006,O
157,as,O
157,a,O
157,private,O
157,company,O
157,", ",O
157,that,O
157,the,O
157,company,O
157,is,O
157,limited,O
157,by,O
157, shares,O
157,", ",O
157,and,O
157,the,O
157,situation,O
157,of,O
157,its,O
157,registered,O
157,office,O
157,is,O
157,in,O
157,England,O
157,and,O
157,Wales,O
157,.,O
157,Given,O
157,at,O
157,Companies,O
157,House,O
157,", ",O
157,Cardiff,O
157,", ",O
157,on,O
157,2nd,B-DATE
157,April,I-DATE
157,1936,I-DATE
157,The,O
157,above,O
157,information,O
157,wav,O
157,communicated,O
157,by,O
157,electnvnic,O
157,means,O
157,and,O
157,authenticated,O
157,by,O
157,the,O
157,Hegistrar,O
157,of,O
157,Companies,O
157,under,O
157,section,O
157,1115,O
157,of,O
157,the,O
157,Companies,O
157,Act,O
157,2006,O
157,AND,O
157,Companies,O
157,House,O
157,THE,O
157,OFFICIAL,O
157,SEAL,O
157,OF,O
157,THE,O
157,REGISTRAR,O
157,OF,O
157,COMPANIES,O
158,CERTIFICATE,O
158,OF,O
158,INCORPORATION,O
158,OF,O
158,A,O
158,PRIVATE,B-TYPE
158,LIMITED,I-TYPE
158,COMPANY,I-TYPE
158,Company,O
158,Number,O
158,45200,B-NUM
158,The,O
158,Registrar,O
158,of,O
158,Companies,O
158,for,O
158,England,O
158,and,O
158,Wales,O
158,",",O
158,hereby,O
158,centifies,O
158,that,O
158,LAMUDE,B-ORG
158,RACING,I-ORG
158,ENGINES,I-ORG
158,LIMITED,I-ORG
158,is,O
158,this,O
158,day,O
158,incorporated,O
158,under,O
158,the,O
158,Companies,O
158,Act,O
158,2006,O
158,as,O
158,a,O
158,private,O
158,company,O
158,", ",O
158,that,O
158,the,O
158,company,O
158,is,O
158,limited,O
158,by,O
158, shares,O
158,", ",O
158,and,O
158,the,O
158,situation,O
158,of,O
158,its,O
158,registered,O
158,office,O
158,is,O
158,in,O
158,England,O
158,and,O
158,Wales,O
158,.,O
158,Given,O
158,at,O
158,Companies,O
158,House,O
158,", ",O
158,Cardiff,O
158,", ",O
158,on,O
158,25th,B-DATE
158,January,I-DATE
158,2013,I-DATE
158,The,O
158,above,O
158,information,O
158,wav,O
158,communicated,O
158,by,O
158,electnvnic,O
158,means,O
158,and,O
158,authenticated,O
158,by,O
158,the,O
158,Hegistrar,O
158,of,O
158,Companies,O
158,under,O
158,section,O
158,1115,O
158,of,O
158,the,O
158,Companies,O
158,Act,O
158,2006,O
158,AND,O
158,Companies,O
158,House,O
158,THE,O
158,OFFICIAL,O
158,SEAL,O
158,OF,O
158,THE,O
158,REGISTRAR,O
158,OF,O
158,COMPANIES,O
159,CERTIFICATE,O
159,OF,O
159,INCORPORATION,O
159,OF,O
159,A,O
159,PRIVATE,B-TYPE
159,LIMITED,I-TYPE
159,COMPANY,I-TYPE
159,Company,O
159,Number,O
159,41100,B-NUM
159,The,O
159,Registrar,O
159,of,O
159,Companies,O
159,for,O
159,England,O
159,and,O
159,Wales,O
159,",",O
159,hereby,O
159,centifies,O
159,that,O
159,LATIFISERVICES,B-ORG
159,LIMITED,I-ORG
159,is,O
159,this,O
159,day,O
159,incorporated,O
159,under,O
159,the,O
159,Companies,O
159,Act,O
159,2006,O
159,as,O
159,a,O
159,private,O
159,company,O
159,", ",O
159,that,O
159,the,O
159,company,O
159,is,O
159,limited,O
159,by,O
159, shares,O
159,", ",O
159,and,O
159,the,O
159,situation,O
159,of,O
159,its,O
159,registered,O
159,office,O
159,is,O
159,in,O
159,England,O
159,and,O
159,Wales,O
159,.,O
159,Given,O
159,at,O
159,Companies,O
159,House,O
159,", ",O
159,Cardiff,O
159,", ",O
159,on,O
159,25th,B-DATE
159,May,I-DATE
159,2016,I-DATE
159,The,O
159,above,O
159,information,O
159,wav,O
159,communicated,O
159,by,O
159,electnvnic,O
159,means,O
159,and,O
159,authenticated,O
159,by,O
159,the,O
159,Hegistrar,O
159,of,O
159,Companies,O
159,under,O
159,section,O
159,1115,O
159,of,O
159,the,O
159,Companies,O
159,Act,O
159,2006,O
159,AND,O
159,Companies,O
159,House,O
159,THE,O
159,OFFICIAL,O
159,SEAL,O
159,OF,O
159,THE,O
159,REGISTRAR,O
159,OF,O
159,COMPANIES,O
160,CERTIFICATE,O
160,OF,O
160,INCORPORATION,O
160,OF,O
160,A,O
160,PRIVATE,B-TYPE
160,LIMITED,I-TYPE
160,COMPANY,I-TYPE
160,Company,O
160,Number,O
160,70229,B-NUM
160,The,O
160,Registrar,O
160,of,O
160,Companies,O
160,for,O
160,England,O
160,and,O
160,Wales,O
160,",",O
160,hereby,O
160,centifies,O
160,that,O
160,LEADING,B-ORG
160,LIGHT,I-ORG
160,MEDIA,I-ORG
160,LTD,I-ORG
160,is,O
160,this,O
160,day,O
160,incorporated,O
160,under,O
160,the,O
160,Companies,O
160,Act,O
160,2006,O
160,as,O
160,a,O
160,private,O
160,company,O
160,", ",O
160,that,O
160,the,O
160,company,O
160,is,O
160,limited,O
160,by,O
160, shares,O
160,", ",O
160,and,O
160,the,O
160,situation,O
160,of,O
160,its,O
160,registered,O
160,office,O
160,is,O
160,in,O
160,England,O
160,and,O
160,Wales,O
160,.,O
160,Given,O
160,at,O
160,Companies,O
160,House,O
160,", ",O
160,Cardiff,O
160,", ",O
160,on,O
160,21st,B-DATE
160,December,I-DATE
160,2016,I-DATE
160,The,O
160,above,O
160,information,O
160,wav,O
160,communicated,O
160,by,O
160,electnvnic,O
160,means,O
160,and,O
160,authenticated,O
160,by,O
160,the,O
160,Hegistrar,O
160,of,O
160,Companies,O
160,under,O
160,section,O
160,1115,O
160,of,O
160,the,O
160,Companies,O
160,Act,O
160,2006,O
160,AND,O
160,Companies,O
160,House,O
160,THE,O
160,OFFICIAL,O
160,SEAL,O
160,OF,O
160,THE,O
160,REGISTRAR,O
160,OF,O
160,COMPANIES,O
161,CERTIFICATE,O
161,OF,O
161,INCORPORATION,O
161,OF,O
161,A,O
161,PRIVATE,B-TYPE
161,LIMITED,I-TYPE
161,COMPANY,I-TYPE
161,Company,O
161,Number,O
161,98000,B-NUM
161,The,O
161,Registrar,O
161,of,O
161,Companies,O
161,for,O
161,England,O
161,and,O
161,Wales,O
161,",",O
161,hereby,O
161,centifies,O
161,that,O
161,LEMON,B-ORG
161,COURT,I-ORG
161,MANAGEMENT,I-ORG
161,COMPANY,I-ORG
161,LIMITED,I-ORG
161,is,O
161,this,O
161,day,O
161,incorporated,O
161,under,O
161,the,O
161,Companies,O
161,Act,O
161,2006,O
161,as,O
161,a,O
161,private,O
161,company,O
161,", ",O
161,that,O
161,the,O
161,company,O
161,is,O
161,limited,O
161,by,O
161, shares,O
161,", ",O
161,and,O
161,the,O
161,situation,O
161,of,O
161,its,O
161,registered,O
161,office,O
161,is,O
161,in,O
161,England,O
161,and,O
161,Wales,O
161,.,O
161,Given,O
161,at,O
161,Companies,O
161,House,O
161,", ",O
161,Cardiff,O
161,", ",O
161,on,O
161,21st,B-DATE
161,April,I-DATE
161,2009,I-DATE
161,The,O
161,above,O
161,information,O
161,wav,O
161,communicated,O
161,by,O
161,electnvnic,O
161,means,O
161,and,O
161,authenticated,O
161,by,O
161,the,O
161,Hegistrar,O
161,of,O
161,Companies,O
161,under,O
161,section,O
161,1115,O
161,of,O
161,the,O
161,Companies,O
161,Act,O
161,2006,O
161,AND,O
161,Companies,O
161,House,O
161,THE,O
161,OFFICIAL,O
161,SEAL,O
161,OF,O
161,THE,O
161,REGISTRAR,O
161,OF,O
161,COMPANIES,O
162,CERTIFICATE,O
162,OF,O
162,INCORPORATION,O
162,OF,O
162,A,O
162,PRIVATE,B-TYPE
162,LIMITED,I-TYPE
162,COMPANY,I-TYPE
162,Company,O
162,Number,O
162,86900,B-NUM
162,The,O
162,Registrar,O
162,of,O
162,Companies,O
162,for,O
162,England,O
162,and,O
162,Wales,O
162,",",O
162,hereby,O
162,centifies,O
162,that,O
162,LHTL,B-ORG
162,LIMITED,I-ORG
162,is,O
162,this,O
162,day,O
162,incorporated,O
162,under,O
162,the,O
162,Companies,O
162,Act,O
162,2006,O
162,as,O
162,a,O
162,private,O
162,company,O
162,", ",O
162,that,O
162,the,O
162,company,O
162,is,O
162,limited,O
162,by,O
162, shares,O
162,", ",O
162,and,O
162,the,O
162,situation,O
162,of,O
162,its,O
162,registered,O
162,office,O
162,is,O
162,in,O
162,England,O
162,and,O
162,Wales,O
162,.,O
162,Given,O
162,at,O
162,Companies,O
162,House,O
162,", ",O
162,Cardiff,O
162,", ",O
162,on,O
162,27th,B-DATE
162,March,I-DATE
162,2014,I-DATE
162,The,O
162,above,O
162,information,O
162,wav,O
162,communicated,O
162,by,O
162,electnvnic,O
162,means,O
162,and,O
162,authenticated,O
162,by,O
162,the,O
162,Hegistrar,O
162,of,O
162,Companies,O
162,under,O
162,section,O
162,1115,O
162,of,O
162,the,O
162,Companies,O
162,Act,O
162,2006,O
162,AND,O
162,Companies,O
162,House,O
162,THE,O
162,OFFICIAL,O
162,SEAL,O
162,OF,O
162,THE,O
162,REGISTRAR,O
162,OF,O
162,COMPANIES,O
163,CERTIFICATE,O
163,OF,O
163,INCORPORATION,O
163,OF,O
163,A,O
163,PRIVATE,B-TYPE
163,LIMITED,I-TYPE
163,COMPANY,I-TYPE
163,Company,O
163,Number,O
163,58110,B-NUM
163,The,O
163,Registrar,O
163,of,O
163,Companies,O
163,for,O
163,England,O
163,and,O
163,Wales,O
163,",",O
163,hereby,O
163,centifies,O
163,that,O
163,LINCO,B-ORG
163,GLOBAL,I-ORG
163,LTD,I-ORG
163,is,O
163,this,O
163,day,O
163,incorporated,O
163,under,O
163,the,O
163,Companies,O
163,Act,O
163,2006,O
163,as,O
163,a,O
163,private,O
163,company,O
163,", ",O
163,that,O
163,the,O
163,company,O
163,is,O
163,limited,O
163,by,O
163, shares,O
163,", ",O
163,and,O
163,the,O
163,situation,O
163,of,O
163,its,O
163,registered,O
163,office,O
163,is,O
163,in,O
163,England,O
163,and,O
163,Wales,O
163,.,O
163,Given,O
163,at,O
163,Companies,O
163,House,O
163,", ",O
163,Cardiff,O
163,", ",O
163,on,O
163,21st,B-DATE
163,January,I-DATE
163,2010,I-DATE
163,The,O
163,above,O
163,information,O
163,wav,O
163,communicated,O
163,by,O
163,electnvnic,O
163,means,O
163,and,O
163,authenticated,O
163,by,O
163,the,O
163,Hegistrar,O
163,of,O
163,Companies,O
163,under,O
163,section,O
163,1115,O
163,of,O
163,the,O
163,Companies,O
163,Act,O
163,2006,O
163,AND,O
163,Companies,O
163,House,O
163,THE,O
163,OFFICIAL,O
163,SEAL,O
163,OF,O
163,THE,O
163,REGISTRAR,O
163,OF,O
163,COMPANIES,O
164,CERTIFICATE,O
164,OF,O
164,INCORPORATION,O
164,OF,O
164,A,O
164,PRIVATE,B-TYPE
164,LIMITED,I-TYPE
164,COMPANY,I-TYPE
164,Company,O
164,Number,O
164,85100,B-NUM
164,The,O
164,Registrar,O
164,of,O
164,Companies,O
164,for,O
164,England,O
164,and,O
164,Wales,O
164,",",O
164,hereby,O
164,centifies,O
164,that,O
164,LITTLE,B-ORG
164,ME,I-ORG
164,BRAY,I-ORG
164,LIMITED,I-ORG
164,is,O
164,this,O
164,day,O
164,incorporated,O
164,under,O
164,the,O
164,Companies,O
164,Act,O
164,2006,O
164,as,O
164,a,O
164,private,O
164,company,O
164,", ",O
164,that,O
164,the,O
164,company,O
164,is,O
164,limited,O
164,by,O
164, shares,O
164,", ",O
164,and,O
164,the,O
164,situation,O
164,of,O
164,its,O
164,registered,O
164,office,O
164,is,O
164,in,O
164,England,O
164,and,O
164,Wales,O
164,.,O
164,Given,O
164,at,O
164,Companies,O
164,House,O
164,", ",O
164,Cardiff,O
164,", ",O
164,on,O
164,16th,B-DATE
164,July,I-DATE
164,2016,I-DATE
164,The,O
164,above,O
164,information,O
164,wav,O
164,communicated,O
164,by,O
164,electnvnic,O
164,means,O
164,and,O
164,authenticated,O
164,by,O
164,the,O
164,Hegistrar,O
164,of,O
164,Companies,O
164,under,O
164,section,O
164,1115,O
164,of,O
164,the,O
164,Companies,O
164,Act,O
164,2006,O
164,AND,O
164,Companies,O
164,House,O
164,THE,O
164,OFFICIAL,O
164,SEAL,O
164,OF,O
164,THE,O
164,REGISTRAR,O
164,OF,O
164,COMPANIES,O
165,CERTIFICATE,O
165,OF,O
165,INCORPORATION,O
165,OF,O
165,A,O
165,PRIVATE,B-TYPE
165,LIMITED,I-TYPE
165,COMPANY,I-TYPE
165,Company,O
165,Number,O
165,58290,B-NUM
165,The,O
165,Registrar,O
165,of,O
165,Companies,O
165,for,O
165,England,O
165,and,O
165,Wales,O
165,",",O
165,hereby,O
165,centifies,O
165,that,O
165,LNT,B-ORG
165,SOFTWARE,I-ORG
165,LIMITED,I-ORG
165,is,O
165,this,O
165,day,O
165,incorporated,O
165,under,O
165,the,O
165,Companies,O
165,Act,O
165,2006,O
165,as,O
165,a,O
165,private,O
165,company,O
165,", ",O
165,that,O
165,the,O
165,company,O
165,is,O
165,limited,O
165,by,O
165, shares,O
165,", ",O
165,and,O
165,the,O
165,situation,O
165,of,O
165,its,O
165,registered,O
165,office,O
165,is,O
165,in,O
165,England,O
165,and,O
165,Wales,O
165,.,O
165,Given,O
165,at,O
165,Companies,O
165,House,O
165,", ",O
165,Cardiff,O
165,", ",O
165,on,O
165,7th,B-DATE
165,November,I-DATE
165,1997,I-DATE
165,The,O
165,above,O
165,information,O
165,wav,O
165,communicated,O
165,by,O
165,electnvnic,O
165,means,O
165,and,O
165,authenticated,O
165,by,O
165,the,O
165,Hegistrar,O
165,of,O
165,Companies,O
165,under,O
165,section,O
165,1115,O
165,of,O
165,the,O
165,Companies,O
165,Act,O
165,2006,O
165,AND,O
165,Companies,O
165,House,O
165,THE,O
165,OFFICIAL,O
165,SEAL,O
165,OF,O
165,THE,O
165,REGISTRAR,O
165,OF,O
165,COMPANIES,O
166,CERTIFICATE,O
166,OF,O
166,INCORPORATION,O
166,OF,O
166,A,O
166,PRIVATE,B-TYPE
166,LIMITED,I-TYPE
166,COMPANY,I-TYPE
166,Company,O
166,Number,O
166,None ,B-NUM
166,The,O
166,Registrar,O
166,of,O
166,Companies,O
166,for,O
166,England,O
166,and,O
166,Wales,O
166,",",O
166,hereby,O
166,centifies,O
166,that,O
166,LONDON,B-ORG
166,INVEST,I-ORG
166,LP,I-ORG
166,is,O
166,this,O
166,day,O
166,incorporated,O
166,under,O
166,the,O
166,Companies,O
166,Act,O
166,2006,O
166,as,O
166,a,O
166,private,O
166,company,O
166,", ",O
166,that,O
166,the,O
166,company,O
166,is,O
166,limited,O
166,by,O
166, shares,O
166,", ",O
166,and,O
166,the,O
166,situation,O
166,of,O
166,its,O
166,registered,O
166,office,O
166,is,O
166,in,O
166,England,O
166,and,O
166,Wales,O
166,.,O
166,Given,O
166,at,O
166,Companies,O
166,House,O
166,", ",O
166,Cardiff,O
166,", ",O
166,on,O
166,28th,B-DATE
166,April,I-DATE
166,2014,I-DATE
166,The,O
166,above,O
166,information,O
166,wav,O
166,communicated,O
166,by,O
166,electnvnic,O
166,means,O
166,and,O
166,authenticated,O
166,by,O
166,the,O
166,Hegistrar,O
166,of,O
166,Companies,O
166,under,O
166,section,O
166,1115,O
166,of,O
166,the,O
166,Companies,O
166,Act,O
166,2006,O
166,AND,O
166,Companies,O
166,House,O
166,THE,O
166,OFFICIAL,O
166,SEAL,O
166,OF,O
166,THE,O
166,REGISTRAR,O
166,OF,O
166,COMPANIES,O
167,CERTIFICATE,O
167,OF,O
167,INCORPORATION,O
167,OF,O
167,A,O
167,PRIVATE,B-TYPE
167,LIMITED,I-TYPE
167,COMPANY,I-TYPE
167,Company,O
167,Number,O
167,96090,B-NUM
167,The,O
167,Registrar,O
167,of,O
167,Companies,O
167,for,O
167,England,O
167,and,O
167,Wales,O
167,",",O
167,hereby,O
167,centifies,O
167,that,O
167,LOVARTS,B-ORG
167,-,I-ORG
167,LONDON,I-ORG
167,VISUAL,I-ORG
167,ARTS,I-ORG
167,is,O
167,this,O
167,day,O
167,incorporated,O
167,under,O
167,the,O
167,Companies,O
167,Act,O
167,2006,O
167,as,O
167,a,O
167,private,O
167,company,O
167,", ",O
167,that,O
167,the,O
167,company,O
167,is,O
167,limited,O
167,by,O
167, shares,O
167,", ",O
167,and,O
167,the,O
167,situation,O
167,of,O
167,its,O
167,registered,O
167,office,O
167,is,O
167,in,O
167,England,O
167,and,O
167,Wales,O
167,.,O
167,Given,O
167,at,O
167,Companies,O
167,House,O
167,", ",O
167,Cardiff,O
167,", ",O
167,on,O
167,9th,B-DATE
167,May,I-DATE
167,2014,I-DATE
167,The,O
167,above,O
167,information,O
167,wav,O
167,communicated,O
167,by,O
167,electnvnic,O
167,means,O
167,and,O
167,authenticated,O
167,by,O
167,the,O
167,Hegistrar,O
167,of,O
167,Companies,O
167,under,O
167,section,O
167,1115,O
167,of,O
167,the,O
167,Companies,O
167,Act,O
167,2006,O
167,AND,O
167,Companies,O
167,House,O
167,THE,O
167,OFFICIAL,O
167,SEAL,O
167,OF,O
167,THE,O
167,REGISTRAR,O
167,OF,O
167,COMPANIES,O
168,CERTIFICATE,O
168,OF,O
168,INCORPORATION,O
168,OF,O
168,A,O
168,PRIVATE,B-TYPE
168,LIMITED,I-TYPE
168,COMPANY,I-TYPE
168,Company,O
168,Number,O
168,61100,B-NUM
168,The,O
168,Registrar,O
